day_begin;day_end;begin_time;end_time;begin_time_seconds;end_time_seconds;activity_name;activity_number
94;94;09:37:56;10:03:56;8069876;8071436;Eating;1
94;94;10:06:48;10:12:06;8071608;8071926;Make coffee;13
94;94;10:13:31;10:55:56;8072011;8074556;Watching TV;19
94;94;10:57:26;11:07:19;8074646;8075239;Toileting;7
94;94;11:08:33;12:07:50;8075313;8078870;Make hot food;16
94;94;12:09:23;12:15:01;8078963;8079301;Washing hand/face;4
94;94;12:16:05;13:03:54;8079365;8082234;Eating;1
94;94;13:06:12;13:08:40;8082372;8082520;Take M.;18
94;94;13:09:42;13:38:41;8082582;8084321;Watching TV;19
94;94;13:40:04;13:43:10;8084404;8084590;Washing hand/face;4
94;94;13:44:38;13:50:00;8084678;8085000;Move dish;34
94;94;13:51:58;13:57:26;8085118;8085446;Toileting;7
94;94;13:58:57;14:01:58;8085537;8085718;Washing hand/face;4
94;94;14:03:26;16:16:59;8085806;8093819;Sleep;24
94;94;16:18:27;16:35:48;8093907;8094948;Cell use;17
94;94;16:36:49;16:40:02;8095009;8095202;Washing hand/face;4
94;94;16:41:36;16:47:47;8095296;8095667;Make coffee;13
94;94;16:49:41;16:57:56;8095781;8096276;Toileting;7
94;94;16:59:35;17:04:52;8096375;8096692;Washing hand/face;4
94;94;17:06:02;18:25:22;8096762;8101522;Watching TV;19
94;94;18:26:31;19:23:59;8101591;8105039;Make hot food;16
94;94;19:23:59;20:23:59;8105039;8108639;Eating;1
94;94;20:26:20;20:31:59;8108780;8109119;Move dish;34
94;94;20:33:10;20:37:47;8109190;8109467;Washing hand/face;4
94;94;20:39:45;20:46:30;8109585;8109990;Change clothes;2
94;94;20:48:21;20:55:03;8110101;8110503;Make up;6
94;94;20:57:35;23:01:38;8110655;8118098;Go out;33
94;94;23:02:47;23:10:15;8118167;8118615;Change clothes;2
94;95;23:12:15;05:44:45;8118735;8142285;Sleep;24
95;95;05:47:01;05:53:01;8142421;8142781;Toileting;7
95;95;05:54:32;09:01:19;8142872;8154079;Sleep;24
95;95;09:05:20;09:10:17;8154320;8154617;Washing hand/face;4
95;95;09:11:22;09:18:46;8154682;8155126;Make coffee;13
95;95;09:19:29;09:27:13;8155169;8155633;Toileting;7
95;95;09:28:37;09:46:55;8155717;8156815;Washing (take shower);3
95;95;09:48:58;09:58:32;8156938;8157512;Change clothes;2
95;95;10:00:03;10:04:46;8157603;8157886;Washing hand/face;4
95;95;10:06:26;10:13:47;8157986;8158427;Make sandwich;15
95;95;10:15:18;10:40:50;8158518;8160050;Eating;1
95;95;10:43:12;10:48:27;8160192;8160507;Washing hand/face;4
95;95;10:50:03;11:28:56;8160603;8162936;Watching TV;19
95;95;11:30:16;12:12:16;8163016;8165536;Make hot food;16
95;95;12:13:55;12:22:22;8165635;8166142;Toileting;7
95;95;12:23:35;12:29:27;8166215;8166567;Washing hand/face;4
95;95;12:30:55;13:15:21;8166655;8169321;Eating;1
95;95;13:17:28;13:20:50;8169448;8169650;Take M.;18
95;95;13:21:59;13:26:19;8169719;8169979;Move dish;34
95;95;13:28:16;13:32:39;8170096;8170359;Washing hand/face;4
95;95;13:34:09;13:39:30;8170449;8170770;Move dish;34
95;95;13:40:52;13:44:04;8170852;8171044;Washing hand/face;4
95;95;13:45:31;13:51:16;8171131;8171476;Make coffee;13
95;95;13:53:02;13:56:34;8171582;8171794;Washing hand/face;4
95;95;13:58:12;14:04:18;8171892;8172258;Toileting;7
95;95;14:05:31;16:26:48;8172331;8180808;Sleep;24
95;95;16:28:55;16:33:34;8180935;8181214;Washing hand/face;4
95;95;16:35:01;16:41:42;8181301;8181702;Toileting;7
95;95;16:43:08;16:47:17;8181788;8182037;Washing hand/face;4
95;95;16:48:59;16:55:11;8182139;8182511;Make coffee;13
95;95;16:56:23;17:03:34;8182583;8183014;Toileting;7
95;95;17:04:54;17:52:29;8183094;8185949;Watching TV;19
95;95;17:53:33;18:24:28;8186013;8187868;Make hot food;16
95;95;18:26:10;18:32:01;8187970;8188321;Move dish;34
95;95;18:33:59;18:44:29;8188439;8189069;Wash dish;12
95;95;18:46:01;19:40:36;8189161;8192436;Reading;35
95;95;19:42:29;20:00:37;8192549;8193637;Cell use;17
95;95;20:01:46;20:10:35;8193706;8194235;Change clothes;2
95;95;20:12:29;20:48:19;8194349;8196499;Reading;35
95;95;20:49:47;21:49:47;8196587;8200187;Eating;1
95;95;21:52:27;21:56:48;8200347;8200608;Washing hand/face;4
95;95;21:58:25;22:12:39;8200705;8201559;Cell use;17
95;95;22:13:53;22:23:34;8201633;8202214;Change clothes;2
95;96;22:25:10;05:56:14;8202310;8229374;Sleep;24
96;96;05:59:00;06:05:46;8229540;8229946;Toileting;7
96;96;06:07:35;08:14:23;8230055;8237663;Sleep;24
96;96;08:17:34;08:34:53;8237854;8238893;Washing (take shower);3
96;96;08:37:07;08:44:44;8239027;8239484;Change clothes;2
96;96;08:47:09;08:55:17;8239629;8240117;Make coffee;13
96;96;08:56:56;09:03:25;8240216;8240605;Toileting;7
96;96;09:04:46;09:09:31;8240686;8240971;Washing hand/face;4
96;96;09:11:14;09:18:35;8241074;8241515;Make sandwich;15
96;96;09:20:06;09:47:04;8241606;8243224;Eating;1
96;96;09:49:09;09:54:01;8243349;8243641;Washing hand/face;4
96;96;09:55:26;10:26:14;8243726;8245574;Vacuuming;10
96;96;10:27:48;10:33:18;8245668;8245998;Washing hand/face;4
96;96;10:34:26;11:15:59;8246066;8248559;Laundry;11
96;96;11:17:24;12:09:59;8248644;8251799;Make hot food;16
96;96;12:12:26;12:17:33;8251946;8252253;Move dish;34
96;96;12:18:57;12:24:41;8252337;8252681;Washing hand/face;4
96;96;12:25:55;12:57:13;8252755;8254633;Watching TV;19
96;96;12:59:10;13:04:15;8254750;8255055;Make coffee;13
96;96;13:06:13;13:24:42;8255173;8256282;Cell use;17
96;96;13:25:44;14:23:00;8256344;8259780;Eating;1
96;96;14:25:51;14:28:29;8259951;8260109;Take M.;18
96;96;14:29:45;16:35:37;8260185;8267737;Sleep;24
96;96;16:38:31;16:43:07;8267911;8268187;Washing hand/face;4
96;96;16:44:34;16:53:19;8268274;8268799;Make coffee;13
96;96;16:55:15;17:02:13;8268915;8269333;Toileting;7
96;96;17:03:18;18:49:29;8269398;8275769;Watching TV;19
96;96;18:51:20;19:00:33;8275880;8276433;Change clothes;2
96;96;19:02:19;19:11:33;8276539;8277093;Make up;6
96;96;19:14:07;21:45:09;8277247;8286309;Go out;33
96;96;21:47:04;21:51:17;8286424;8286677;Washing hand/face;4
96;96;21:52:46;22:35:02;8286766;8289302;Reading;35
96;96;22:36:23;22:45:35;8289383;8289935;Change clothes;2
96;97;22:47:27;05:15:28;8290047;8313328;Sleep;24
97;97;05:18:07;05:23:43;8313487;8313823;Toileting;7
97;97;05:24:49;05:29:31;8313889;8314171;Washing hand/face;4
97;97;05:31:26;08:46:37;8314286;8325997;Sleep;24
97;97;08:50:11;09:04:38;8326211;8327078;Washing (take shower);3
97;97;09:07:13;09:12:17;8327233;8327537;Change clothes;2
97;97;09:13:40;09:17:06;8327620;8327826;Washing hand/face;4
97;97;09:18:25;09:25:20;8327905;8328320;Make coffee;13
97;97;09:26:44;09:30:26;8328404;8328626;Washing hand/face;4
97;97;09:31:50;09:39:30;8328710;8329170;Toileting;7
97;97;09:41:05;09:44:24;8329265;8329464;Washing hand/face;4
97;97;09:45:51;09:51:08;8329551;8329868;Make sandwich;15
97;97;09:52:22;10:15:22;8329942;8331322;Eating;1
97;97;10:17:27;10:22:09;8331447;8331729;Washing hand/face;4
97;97;10:23:11;10:31:23;8331791;8332283;Make coffee;13
97;97;10:32:34;11:23:12;8332354;8335392;Watching TV;19
97;97;11:24:21;12:07:09;8335461;8338029;Make hot food;16
97;97;12:08:46;12:14:07;8338126;8338447;Washing hand/face;4
97;97;12:15:46;12:23:43;8338546;8339023;Toileting;7
97;97;12:24:46;12:28:11;8339086;8339291;Washing hand/face;4
97;97;12:29:56;13:12:23;8339396;8341943;Eating;1
97;97;13:15:07;13:18:27;8342107;8342307;Take M.;18
97;97;13:20:00;13:45:02;8342400;8343902;Watching TV;19
97;97;13:46:59;13:52:06;8344019;8344326;Toileting;7
97;97;13:53:59;13:58:44;8344439;8344724;Washing hand/face;4
97;97;14:00:27;14:14:14;8344827;8345654;Cell use;17
97;97;14:15:19;16:20:03;8345719;8353203;Sleep;24
97;97;16:21:07;16:29:45;8353267;8353785;Toileting;7
97;97;16:31:12;16:35:04;8353872;8354104;Washing hand/face;4
97;97;16:36:34;16:43:24;8354194;8354604;Make coffee;13
97;97;16:44:32;17:09:28;8354672;8356168;Cell use;17
97;97;17:10:47;19:02:29;8356247;8362949;Watching TV;19
97;97;19:03:36;19:59:43;8363016;8366383;Make hot food;16
97;97;19:59:43;20:59:43;8366383;8369983;Eating;1
97;97;21:02:00;21:10:15;8370120;8370615;Make coffee;13
97;97;21:12:14;22:42:48;8370734;8376168;Watching TV;19
97;97;22:44:08;22:53:05;8376248;8376785;Change clothes;2
97;98;22:54:20;04:56:42;8376860;8398602;Sleep;24
98;98;04:59:42;05:07:45;8398782;8399265;Toileting;7
98;98;05:09:39;08:49:06;8399379;8412546;Sleep;24
98;98;08:52:21;09:06:34;8412741;8413594;Washing (take shower);3
98;98;09:08:46;09:15:23;8413726;8414123;Change clothes;2
98;98;09:17:47;09:22:20;8414267;8414540;Washing hand/face;4
98;98;09:23:31;09:30:52;8414611;8415052;Toileting;7
98;98;09:32:48;09:38:26;8415168;8415506;Washing hand/face;4
98;98;09:40:03;09:46:14;8415603;8415974;Make coffee;13
98;98;09:47:22;09:51:01;8416042;8416261;Washing hand/face;4
98;98;09:52:43;09:58:42;8416363;8416722;Make sandwich;15
98;98;10:00:00;10:25:14;8416800;8418314;Eating;1
98;98;10:27:14;10:36:07;8418434;8418967;Toileting;7
98;98;10:37:19;10:42:42;8419039;8419362;Washing hand/face;4
98;98;10:44:32;10:54:31;8419472;8420071;Change clothes;2
98;98;10:56:25;11:04:04;8420185;8420644;Toileting;7
98;98;11:05:29;11:08:32;8420729;8420912;Washing hand/face;4
98;98;11:09:54;12:40:15;8420994;8426415;Go out;33
98;98;12:41:30;13:24:48;8426490;8429088;Make hot food;16
98;98;13:27:18;13:30:38;8429238;8429438;Move dish;34
98;98;13:32:34;13:41:51;8429554;8430111;Toileting;7
98;98;13:42:56;13:47:49;8430176;8430469;Washing hand/face;4
98;98;13:48:51;14:28:33;8430531;8432913;Eating;1
98;98;14:31:08;14:34:29;8433068;8433269;Take M.;18
98;98;14:35:53;16:47:17;8433353;8441237;Sleep;24
98;98;16:49:09;16:54:30;8441349;8441670;Washing hand/face;4
98;98;16:56:14;17:01:44;8441774;8442104;Make coffee;13
98;98;17:02:49;18:56:05;8442169;8448965;Watching TV;19
98;98;18:57:52;19:54:11;8449072;8452451;Make hot food;16
98;98;19:54:11;19:58:24;8452451;8452704;Washing hand/face;4
98;98;20:00:10;20:09:53;8452810;8453393;Change clothes;2
98;98;20:11:15;20:17:37;8453475;8453857;Make up;6
98;98;20:20:35;22:26:41;8454035;8461601;Go out;33
98;98;22:27:57;22:34:29;8461677;8462069;Change clothes;2
98;99;22:35:54;03:53:43;8462154;8481223;Sleep;24
99;99;03:55:54;04:01:58;8481354;8481718;Toileting;7
99;99;04:03:53;08:26:34;8481833;8497594;Sleep;24
99;99;08:30:28;08:41:39;8497828;8498499;Washing (take shower);3
99;99;08:43:15;08:46:34;8498595;8498794;Hair dray;5
99;99;08:48:04;08:57:17;8498884;8499437;Toileting;7
99;99;08:58:48;09:02:47;8499528;8499767;Washing hand/face;4
99;99;09:04:46;09:13:32;8499886;8500412;Change clothes;2
99;99;09:15:23;09:19:53;8500523;8500793;Washing hand/face;4
99;99;09:21:09;09:28:05;8500869;8501285;Make coffee;13
99;99;09:29:59;09:33:59;8501399;8501639;Washing hand/face;4
99;99;09:35:44;09:43:20;8501744;8502200;Make sandwich;15
99;99;09:44:36;10:14:14;8502276;8504054;Eating;1
99;99;10:16:41;10:21:17;8504201;8504477;Washing hand/face;4
99;99;10:22:42;11:20:00;8504562;8508000;Watching TV;19
99;99;11:21:04;12:17:14;8508064;8511434;Make hot food;16
99;99;12:18:40;12:30:02;8511520;8512202;Cell use;17
99;99;12:31:24;13:01:55;8512284;8514115;Eating;1
99;99;13:04:03;13:07:44;8514243;8514464;Take M.;18
99;99;13:08:56;13:14:09;8514536;8514849;Move dish;34
99;99;13:15:19;13:18:30;8514919;8515110;Washing hand/face;4
99;99;13:19:39;13:26:29;8515179;8515589;Toileting;7
99;99;13:27:29;13:32:55;8515649;8515975;Washing hand/face;4
99;99;13:34:21;14:01:40;8516061;8517700;Watching TV;19
99;99;14:02:51;16:11:29;8517771;8525489;Sleep;24
99;99;16:14:26;16:20:30;8525666;8526030;Make coffee;13
99;99;16:21:56;16:29:00;8526116;8526540;Toileting;7
99;99;16:30:30;16:34:11;8526630;8526851;Washing hand/face;4
99;99;16:35:20;16:45:44;8526920;8527544;Cell use;17
99;99;16:47:41;16:56:20;8527661;8528180;Toileting;7
99;99;16:57:29;17:03:27;8528249;8528607;Washing hand/face;4
99;99;17:04:53;18:35:30;8528693;8534130;Watching TV;19
99;99;18:37:24;18:43:44;8534244;8534624;Make up;6
99;99;18:46:09;20:51:17;8534769;8542277;Go out;33
99;99;20:54:06;21:13:25;8542446;8543605;Cell use;17
99;99;21:15:24;21:23:33;8543724;8544213;Make coffee;13
99;99;21:24:50;21:30:19;8544290;8544619;Washing hand/face;4
99;99;21:32:16;22:07:16;8544736;8546836;Reading;35
99;99;22:08:21;22:18:05;8546901;8547485;Change clothes;2
99;100;22:19:38;04:54:49;8547578;8571289;Sleep;24
100;100;04:57:38;05:07:12;8571458;8572032;Toileting;7
100;100;05:08:31;08:10:00;8572111;8583000;Sleep;24
100;100;08:13:54;08:18:44;8583234;8583524;Washing hand/face;4
100;100;08:20:12;08:29:10;8583612;8584150;Toileting;7
100;100;08:31:05;08:48:36;8584265;8585316;Washing (take shower);3
100;100;08:50:20;08:55:43;8585420;8585743;Hair dray;5
100;100;08:57:20;09:02:23;8585840;8586143;Change clothes;2
100;100;09:04:14;09:08:35;8586254;8586515;Washing hand/face;4
100;100;09:10:02;09:19:30;8586602;8587170;Make coffee;13
100;100;09:20:57;09:24:00;8587257;8587440;Washing hand/face;4
100;100;09:25:43;09:35:05;8587543;8588105;Make sandwich;15
100;100;09:36:33;09:57:53;8588193;8589473;Eating;1
100;100;10:00:22;10:06:09;8589622;8589969;Washing hand/face;4
100;100;10:07:28;10:19:55;8590048;8590795;Cell use;17
100;100;10:21:16;11:17:20;8590876;8594240;Reading;35
100;100;11:18:48;11:58:55;8594328;8596735;Make hot food;16
100;100;12:00:27;12:05:15;8596827;8597115;Washing hand/face;4
100;100;12:06:22;12:14:12;8597182;8597652;Toileting;7
100;100;12:15:28;12:21:25;8597728;8598085;Washing hand/face;4
100;100;12:22:40;13:21:12;8598160;8601672;Eating;1
100;100;13:23:43;13:28:05;8601823;8602085;Move dish;34
100;100;13:29:59;13:34:19;8602199;8602459;Washing hand/face;4
100;100;13:35:53;13:38:06;8602553;8602686;Take M.;18
100;100;13:39:26;13:45:44;8602766;8603144;Make coffee;13
100;100;13:47:19;14:24:24;8603239;8605464;Watching TV;19
100;100;14:25:25;16:47:26;8605525;8614046;Sleep;24
100;100;16:50:00;16:58:23;8614200;8614703;Toileting;7
100;100;16:59:38;17:05:34;8614778;8615134;Washing hand/face;4
100;100;17:06:57;18:53:15;8615217;8621595;Watching TV;19
100;100;18:54:56;19:07:06;8621696;8622426;Wash dish;12
100;100;19:08:47;19:18:31;8622527;8623111;Make coffee;13
100;100;19:19:58;19:25:27;8623198;8623527;Toileting;7
100;100;19:27:16;19:31:30;8623636;8623890;Washing hand/face;4
100;100;19:32:35;20:06:06;8623955;8625966;Make hot food;16
100;100;20:07:45;20:12:40;8626065;8626360;Move dish;34
100;100;20:14:20;21:14:20;8626460;8630060;Eating;1
100;100;21:17:12;23:07:08;8630232;8636828;Watching TV;19
100;100;23:08:37;23:18:06;8636917;8637486;Change clothes;2
100;101;23:19:15;06:34:29;8637555;8663669;Sleep;24
101;101;06:37:17;06:45:20;8663837;8664320;Toileting;7
101;101;06:47:16;06:52:16;8664436;8664736;Washing hand/face;4
101;101;06:53:31;09:09:44;8664811;8672984;Sleep;24
101;101;09:13:49;09:26:05;8673229;8673965;Washing (take shower);3
101;101;09:27:33;09:31:48;8674053;8674308;Hair dray;5
101;101;09:33:29;09:38:51;8674409;8674731;Change clothes;2
101;101;09:39:55;09:46:19;8674795;8675179;Make coffee;13
101;101;09:47:18;09:57:01;8675238;8675821;Toileting;7
101;101;09:58:09;10:03:38;8675889;8676218;Washing hand/face;4
101;101;10:05:18;10:11:24;8676318;8676684;Make sandwich;15
101;101;10:12:45;10:33:11;8676765;8677991;Eating;1
101;101;10:35:26;10:45:47;8678126;8678747;Cell use;17
101;101;10:47:02;10:53:56;8678822;8679236;Toileting;7
101;101;10:54:58;10:59:06;8679298;8679546;Washing hand/face;4
101;101;11:00:08;11:09:31;8679608;8680171;Make coffee;13
101;101;11:11:00;11:58:25;8680260;8683105;Make hot food;16
101;101;12:00:20;12:05:15;8683220;8683515;Washing hand/face;4
101;101;12:07:08;12:42:31;8683628;8685751;Eating;1
101;101;12:45:26;12:50:48;8685926;8686248;Move dish;34
101;101;12:52:25;13:01:55;8686345;8686915;Make coffee;13
101;101;13:03:09;13:08:59;8686989;8687339;Washing hand/face;4
101;101;13:10:29;13:40:44;8687429;8689244;Watching TV;19
101;101;13:41:55;13:47:41;8689315;8689661;Washing hand/face;4
101;101;13:49:14;13:54:06;8689754;8690046;Move dish;34
101;101;13:55:24;14:01:06;8690124;8690466;Washing hand/face;4
101;101;14:02:44;14:13:36;8690564;8691216;Cell use;17
101;101;14:14:55;14:19:09;8691295;8691549;Washing hand/face;4
101;101;14:20:59;14:38:03;8691659;8692683;Cell use;17
101;101;14:39:47;15:00:02;8692787;8694002;Watching TV;19
101;101;15:01:05;15:03:51;8694065;8694231;Take M.;18
101;101;15:05:07;17:29:57;8694307;8702997;Sleep;24
101;101;17:31:25;18:49:57;8703085;8707797;Watching TV;19
101;101;18:51:28;19:01:10;8707888;8708470;Make coffee;13
101;101;19:02:20;20:41:58;8708540;8714518;Watching TV;19
101;101;20:43:41;21:34:15;8714621;8717655;Make hot food;16
101;101;21:34:15;22:34:15;8717655;8721255;Eating;1
101;101;22:35:15;22:44:51;8721315;8721891;Change clothes;2
101;102;22:46:05;04:13:47;8721965;8741627;Sleep;24
102;102;04:16:14;04:24:06;8741774;8742246;Toileting;7
102;102;04:25:44;08:41:22;8742344;8757682;Sleep;24
102;102;08:45:02;08:58:20;8757902;8758700;Washing (take shower);3
102;102;09:00:06;09:04:27;8758806;8759067;Hair dray;5
102;102;09:05:35;09:15:31;8759135;8759731;Make coffee;13
102;102;09:16:28;09:21:53;8759788;8760113;Toileting;7
102;102;09:23:03;09:26:13;8760183;8760373;Washing hand/face;4
102;102;09:27:35;09:36:34;8760455;8760994;Change clothes;2
102;102;09:38:07;09:42:20;8761087;8761340;Washing hand/face;4
102;102;09:43:58;09:50:30;8761438;8761830;Make sandwich;15
102;102;09:52:26;10:13:06;8761946;8763186;Eating;1
102;102;10:15:54;10:21:18;8763354;8763678;Make coffee;13
102;102;10:22:59;10:55:31;8763779;8765731;Watching TV;19
102;102;10:56:38;11:47:46;8765798;8768866;Reading;35
102;102;11:49:10;12:34:48;8768950;8771688;Make hot food;16
102;102;12:36:43;12:46:32;8771803;8772392;Toileting;7
102;102;12:47:50;12:53:47;8772470;8772827;Washing hand/face;4
102;102;12:54:52;13:35:39;8772892;8775339;Eating;1
102;102;13:38:17;13:41:07;8775497;8775667;Take M.;18
102;102;13:42:36;13:59:38;8775756;8776778;Cell use;17
102;102;14:00:56;14:05:33;8776856;8777133;Move dish;34
102;102;14:06:53;16:31:20;8777213;8785880;Sleep;24
102;102;16:33:53;16:43:11;8786033;8786591;Toileting;7
102;102;16:44:22;16:48:25;8786662;8786905;Washing hand/face;4
102;102;16:49:48;17:10:00;8786988;8788200;Cell use;17
102;102;17:11:12;18:07:06;8788272;8791626;Watching TV;19
102;102;18:08:50;18:52:55;8791730;8794375;Make hot food;16
102;102;18:52:55;19:52:55;8794375;8797975;Eating;1
102;102;19:55:32;20:01:30;8798132;8798490;Make coffee;13
102;102;20:03:15;20:12:16;8798595;8799136;Toileting;7
102;102;20:13:37;20:18:13;8799217;8799493;Washing hand/face;4
102;102;20:19:12;20:26:25;8799552;8799985;Make up;6
102;102;20:29:06;22:57:22;8800146;8809042;Go out;33
102;102;22:58:45;23:05:12;8809125;8809512;Change clothes;2
102;103;23:06:54;05:28:16;8809614;8832496;Sleep;24
103;103;05:30:21;05:36:28;8832621;8832988;Toileting;7
103;103;05:37:40;05:40:46;8833060;8833246;Washing hand/face;4
103;103;05:41:53;09:01:48;8833313;8845308;Sleep;24
103;103;09:05:32;09:09:09;8845532;8845749;Washing hand/face;4
103;103;09:10:42;09:20:18;8845842;8846418;Make coffee;13
103;103;09:22:07;09:38:17;8846527;8847497;Washing (take shower);3
103;103;09:40:16;09:42:19;8847616;8847739;Hair dray;5
103;103;09:43:39;09:49:53;8847819;8848193;Toileting;7
103;103;09:51:03;09:56:53;8848263;8848613;Washing hand/face;4
103;103;09:57:58;10:07:48;8848678;8849268;Change clothes;2
103;103;10:10:25;10:13:53;8849425;8849633;Washing hand/face;4
103;103;10:15:46;10:25:30;8849746;8850330;Make sandwich;15
103;103;10:26:31;10:51:08;8850391;8851868;Eating;1
103;103;10:54:01;10:59:39;8852041;8852379;Make coffee;13
103;103;11:00:56;11:25:30;8852456;8853930;Vacuuming;10
103;103;11:26:58;12:14:19;8854018;8856859;Laundry;11
103;103;12:15:47;13:14:51;8856947;8860491;Make hot food;16
103;103;13:16:01;13:20:23;8860561;8860823;Washing hand/face;4
103;103;13:21:39;14:21:22;8860899;8864482;Eating;1
103;103;14:24:13;14:26:52;8864653;8864812;Take M.;18
103;103;14:27:59;16:49:47;8864879;8873387;Sleep;24
103;103;16:51:58;16:57:01;8873518;8873821;Washing hand/face;4
103;103;16:58:48;17:11:43;8873928;8874703;Cell use;17
103;103;17:13:06;18:19:46;8874786;8878786;Watching TV;19
103;103;18:21:40;18:33:57;8878900;8879637;Wash dish;12
103;103;18:35:18;19:09:50;8879718;8881790;Watching TV;19
103;103;19:11:00;19:19:10;8881860;8882350;Change clothes;2
103;103;19:21:57;21:53:12;8882517;8891592;Go out;33
103;103;21:55:48;22:56:14;8891748;8895374;Watching TV;19
103;103;22:57:38;23:07:07;8895458;8896027;Change clothes;2
103;104;23:09:07;06:28:30;8896147;8922510;Sleep;24
104;104;06:31:17;06:41:12;8922677;8923272;Toileting;7
104;104;06:42:38;08:59:29;8923358;8931569;Sleep;24
104;104;09:03:47;09:08:10;8931827;8932090;Washing hand/face;4
104;104;09:09:57;09:19:34;8932197;8932774;Make coffee;13
104;104;09:21:33;09:40:45;8932893;8934045;Washing (take shower);3
104;104;09:42:10;09:46:49;8934130;8934409;Hair dray;5
104;104;09:47:59;09:57:46;8934479;8935066;Toileting;7
104;104;09:59:42;10:04:18;8935182;8935458;Washing hand/face;4
104;104;10:05:47;10:12:08;8935547;8935928;Change clothes;2
104;104;10:14:05;10:18:24;8936045;8936304;Washing hand/face;4
104;104;10:19:38;10:29:37;8936378;8936977;Make sandwich;15
104;104;10:30:47;10:58:44;8937047;8938724;Eating;1
104;104;11:01:14;11:04:48;8938874;8939088;Washing hand/face;4
104;104;11:06:08;11:59:26;8939168;8942366;Make hot food;16
104;104;12:00:28;12:05:10;8942428;8942710;Washing hand/face;4
104;104;12:06:55;12:15:21;8942815;8943321;Make coffee;13
104;104;12:16:47;12:55:15;8943407;8945715;Watching TV;19
104;104;12:56:47;13:04:37;8945807;8946277;Toileting;7
104;104;13:06:35;13:11:04;8946395;8946664;Washing hand/face;4
104;104;13:12:34;13:46:50;8946754;8948810;Watching TV;19
104;104;13:48:43;13:57:26;8948923;8949446;Toileting;7
104;104;13:59:22;14:02:26;8949562;8949746;Washing hand/face;4
104;104;14:03:35;14:05:44;8949815;8949944;Take M.;18
